user_id,day,date,screen_time,sleep,steps,unlocks,mood,sleep_deficit,activity_score,screen_intensity,mood_inversion,weekday_flag,late_night_flag,risk_rule,risk_target
user_045,1,2024-01-01,5.04,4.61,9219,76,3,3.39,0.92,0.63,2,1,0,79.6,76.9
user_045,2,2024-01-02,5.35,6.04,4427,67,3,1.96,0.44,0.67,2,1,0,76.2,76.3
user_045,3,2024-01-03,3.56,5.18,3192,58,3,2.82,0.32,0.44,2,1,0,80.1,76.6
user_045,4,2024-01-04,5.02,4.78,5068,65,3,3.22,0.51,0.63,2,1,0,86.2,86.8
user_045,5,2024-01-05,4.81,4.8,1701,70,2,3.2,0.17,0.6,3,1,0,100.0,100.0
user_045,6,2024-01-06,4.07,4.54,4705,34,3,3.46,0.47,0.51,2,0,0,85.5,87.6
user_045,7,2024-01-07,5.21,5.15,2626,93,3,2.85,0.26,0.65,2,0,0,88.1,83.9
user_045,8,2024-01-08,3.69,6.16,3527,52,4,1.84,0.35,0.46,1,1,0,58.1,60.0
user_045,9,2024-01-09,2.48,5.16,6785,39,4,2.84,0.68,0.31,1,1,0,56.8,54.3
user_045,10,2024-01-10,6.5,4.96,5029,98,2,3.04,0.5,0.81,3,1,0,100.0,95.3
user_045,11,2024-01-11,4.15,5.2,4816,60,3,2.8,0.48,0.52,2,1,0,79.0,72.7
user_045,12,2024-01-12,4.45,4.92,1261,66,2,3.08,0.13,0.56,3,1,0,100.0,96.5
user_045,13,2024-01-13,5.34,4.73,1124,57,2,3.27,0.11,0.67,3,0,0,100.0,100.0
user_045,14,2024-01-14,5.07,4.7,4766,53,3,3.3,0.48,0.63,2,0,0,87.7,86.5
user_045,15,2024-01-15,4.16,6.44,3614,66,4,1.56,0.36,0.52,1,1,0,57.0,57.0
user_045,16,2024-01-16,2.93,5.07,7690,48,4,2.93,0.77,0.37,1,1,0,57.6,56.1
user_045,17,2024-01-17,4.71,4.34,4571,61,2,3.66,0.46,0.59,3,1,0,100.0,100.0
user_045,18,2024-01-18,4.85,4.56,3751,67,2,3.44,0.38,0.61,3,1,0,100.0,99.5
user_045,19,2024-01-19,3.96,5.01,7895,50,3,2.99,0.79,0.49,2,1,0,73.9,74.8
user_045,20,2024-01-20,8.7,3.48,2439,124,1,4.52,0.24,1.09,4,0,1,100.0,100.0
user_045,21,2024-01-21,5.84,4.17,4739,63,2,3.83,0.47,0.73,3,0,0,100.0,100.0
user_045,22,2024-01-22,6.35,4.43,5632,85,2,3.57,0.56,0.79,3,1,0,100.0,100.0
user_045,23,2024-01-23,3.48,5.95,4703,56,4,2.05,0.47,0.43,1,1,0,57.0,56.9
user_045,24,2024-01-24,4.27,4.13,5300,48,3,3.87,0.53,0.53,2,1,0,89.2,89.3
user_045,25,2024-01-25,6.62,3.62,3283,86,1,4.38,0.33,0.83,4,1,0,100.0,96.9
user_045,26,2024-01-26,3.34,6.44,8968,36,4,1.56,0.9,0.42,1,1,0,43.0,44.2
user_045,27,2024-01-27,4.69,4.6,1211,86,2,3.4,0.12,0.59,3,0,0,100.0,100.0
user_045,28,2024-01-28,5.01,5.19,3955,79,3,2.81,0.4,0.63,2,0,0,84.2,83.2
user_045,29,2024-01-29,4.06,4.77,6428,78,3,3.23,0.64,0.51,2,1,0,79.7,78.9
user_045,30,2024-01-30,3.94,5.24,5894,52,3,2.76,0.59,0.49,2,1,0,75.5,74.4
user_045,31,2024-01-31,4.39,3.92,4123,41,2,4.08,0.41,0.55,3,1,0,100.0,98.5
user_045,32,2024-02-01,3.15,5.9,4650,40,4,2.1,0.47,0.39,1,1,0,56.4,49.9
user_045,33,2024-02-02,5.52,4.1,3450,85,2,3.9,0.34,0.69,3,1,0,100.0,100.0
user_045,34,2024-02-03,4.46,5.5,2993,64,3,2.5,0.3,0.56,2,0,0,80.9,78.5
user_045,35,2024-02-04,4.57,5.13,3678,84,3,2.87,0.37,0.57,2,0,0,83.7,81.8
user_045,36,2024-02-05,2.86,4.9,6147,41,3,3.1,0.61,0.36,2,1,0,74.1,75.1
user_045,37,2024-02-06,5.39,3.73,6135,66,2,4.27,0.61,0.67,3,1,0,100.0,100.0
user_045,38,2024-02-07,6.36,4.1,2220,78,2,3.9,0.22,0.79,3,1,0,100.0,99.0
user_045,39,2024-02-08,5.81,4.01,3226,91,2,3.99,0.32,0.73,3,1,0,100.0,100.0
user_045,40,2024-02-09,3.69,5.17,7246,67,3,2.83,0.72,0.46,2,1,0,72.5,77.6
user_045,41,2024-02-10,7.45,3.91,6242,96,2,4.09,0.62,0.93,3,0,1,100.0,95.0
user_045,42,2024-02-11,5.93,5.8,5227,82,3,2.2,0.52,0.74,2,0,0,79.3,80.2
user_045,43,2024-02-12,4.93,5.12,4199,61,3,2.88,0.42,0.62,2,1,0,84.2,84.5
user_045,44,2024-02-13,4.15,5.21,7163,55,3,2.79,0.72,0.52,2,1,0,74.1,73.5
user_045,45,2024-02-14,4.52,6.95,3052,74,4,1.05,0.31,0.57,1,1,0,54.4,53.5
user_045,46,2024-02-15,4.22,4.27,8613,61,3,3.73,0.86,0.53,2,1,0,80.9,82.9
user_045,47,2024-02-16,2.49,5.17,7179,33,4,2.83,0.72,0.31,1,1,0,55.9,57.2
user_045,48,2024-02-17,8.32,4.52,1553,109,1,3.48,0.16,1.04,4,0,1,100.0,97.7
user_045,49,2024-02-18,5.28,4.66,4701,79,2,3.34,0.47,0.66,3,0,0,100.0,100.0
user_045,50,2024-02-19,4.45,5.27,9631,55,3,2.73,0.96,0.56,2,1,0,69.8,69.7
user_045,51,2024-02-20,2.15,5.44,5059,22,4,2.56,0.51,0.27,1,1,0,56.1,52.5
user_045,52,2024-02-21,2.67,5.66,7592,29,4,2.34,0.76,0.33,1,1,0,50.9,44.8
user_045,53,2024-02-22,4.43,5.47,6297,51,3,2.53,0.63,0.55,2,1,0,74.4,72.6
user_045,54,2024-02-23,2.96,4.99,4688,36,3,3.01,0.47,0.37,2,1,0,76.6,75.8
user_045,55,2024-02-24,5.93,4.17,3779,73,2,3.83,0.38,0.74,3,0,0,100.0,94.7
user_045,56,2024-02-25,6.44,4.17,1000,95,2,3.83,0.1,0.81,3,0,0,100.0,99.2
user_045,57,2024-02-26,4.84,5.33,2827,77,3,2.67,0.28,0.6,2,1,0,84.4,78.9
user_045,58,2024-02-27,3.82,4.97,4113,65,3,3.03,0.41,0.48,2,1,0,81.4,82.3
user_045,59,2024-02-28,2.6,4.71,10238,31,4,3.29,1.02,0.33,1,1,0,54.8,52.4
user_045,60,2024-02-29,5.68,3.58,6703,71,2,4.42,0.67,0.71,3,1,0,100.0,100.0
user_045,61,2024-03-01,3.72,4.21,5901,61,3,3.79,0.59,0.46,2,1,0,84.9,77.9
user_045,62,2024-03-02,4.41,6.01,5814,66,3,1.99,0.58,0.55,2,0,0,69.9,72.7
user_045,63,2024-03-03,6.35,4.76,5743,85,2,3.24,0.57,0.79,3,0,0,100.0,100.0
user_045,64,2024-03-04,5.28,4.39,7048,76,3,3.61,0.7,0.66,2,1,0,87.1,83.7
user_045,65,2024-03-05,4.06,4.26,5495,53,3,3.74,0.55,0.51,2,1,0,86.6,84.1
user_045,66,2024-03-06,2.16,5.15,6348,26,4,2.85,0.63,0.27,1,1,0,56.4,52.1
user_045,67,2024-03-07,4.32,4.48,6819,71,3,3.52,0.68,0.54,2,1,0,82.9,82.1
user_045,68,2024-03-08,6.18,4.6,1512,98,2,3.4,0.15,0.77,3,1,0,100.0,100.0
user_045,69,2024-03-09,6.99,3.96,1068,94,1,4.04,0.11,0.87,4,0,0,100.0,100.0
user_045,70,2024-03-10,4.38,5.72,4949,70,3,2.28,0.49,0.55,2,0,0,74.4,70.6
user_045,71,2024-03-11,3.99,4.62,3873,63,3,3.38,0.39,0.5,2,1,0,86.0,82.7
user_045,72,2024-03-12,4.64,5.12,3217,57,3,2.88,0.32,0.58,2,1,0,84.9,85.9
user_045,73,2024-03-13,4.26,5.21,4780,56,3,2.79,0.48,0.53,2,1,0,79.4,79.4
user_045,74,2024-03-14,6.02,5.11,3733,73,2,2.89,0.37,0.75,3,1,0,100.0,98.7
user_045,75,2024-03-15,3.19,4.89,2584,44,3,3.11,0.26,0.4,2,1,0,82.7,88.9
user_045,76,2024-03-16,6.03,5.25,5690,81,3,2.75,0.57,0.75,2,0,0,84.3,83.6
user_045,77,2024-03-17,4.12,5.35,5401,49,3,2.65,0.54,0.51,2,0,0,76.1,79.6
user_045,78,2024-03-18,3.36,7.4,6556,46,5,0.6,0.66,0.42,0,1,0,26.3,32.2
user_045,79,2024-03-19,1.55,5.66,6315,20,4,2.34,0.63,0.19,1,1,0,49.0,49.7
user_045,80,2024-03-20,4.04,6.22,6138,61,4,1.78,0.61,0.5,1,1,0,53.7,55.1
user_045,81,2024-03-21,2.75,5.7,6685,27,4,2.3,0.67,0.34,1,1,0,52.6,55.3
user_045,82,2024-03-22,1.85,7.55,6821,20,5,0.45,0.68,0.23,0,1,0,18.3,20.1
user_045,83,2024-03-23,6.54,6.04,6809,78,3,1.96,0.68,0.82,2,0,0,76.1,75.3
user_045,84,2024-03-24,4.7,5.59,7438,52,3,2.41,0.74,0.59,2,0,0,72.0,71.8
user_045,85,2024-03-25,3.53,5.95,6445,61,4,2.05,0.64,0.44,1,1,0,53.7,52.5
user_045,86,2024-03-26,4.15,5.48,4787,61,3,2.52,0.48,0.52,2,1,0,76.2,80.0
user_045,87,2024-03-27,6.85,4.19,7251,90,2,3.81,0.73,0.86,3,1,0,100.0,100.0
user_045,88,2024-03-28,3.7,4.6,7794,51,3,3.4,0.78,0.46,2,1,0,77.2,81.1
user_045,89,2024-03-29,5.19,5.23,5538,83,3,2.77,0.55,0.65,2,1,0,81.4,84.1
user_045,90,2024-03-30,5.31,5.21,7168,74,3,2.79,0.72,0.66,2,0,0,78.7,77.3
user_045,91,2024-03-31,5.05,5.58,4217,74,3,2.42,0.42,0.63,2,0,0,80.0,79.1
user_045,92,2024-04-01,5.7,4.93,6762,93,3,3.07,0.68,0.71,2,1,0,84.0,83.8
user_045,93,2024-04-02,5.89,4.54,4536,74,2,3.46,0.45,0.74,3,1,0,100.0,100.0
user_045,94,2024-04-03,4.65,5.44,2476,45,3,2.56,0.25,0.58,2,1,0,83.2,79.8
user_045,95,2024-04-04,4.89,5.49,6791,64,3,2.51,0.68,0.61,2,1,0,75.0,75.7
user_045,96,2024-04-05,3.45,6.34,4489,60,4,1.66,0.45,0.43,1,1,0,53.4,52.7
user_045,97,2024-04-06,7.68,4.45,3094,100,2,3.55,0.31,0.96,3,0,1,100.0,100.0
user_045,98,2024-04-07,6.98,4.86,3726,91,2,3.14,0.37,0.87,3,0,0,100.0,100.0
user_045,99,2024-04-08,4.21,5.23,6837,61,3,2.77,0.68,0.53,2,1,0,74.9,74.9
user_045,100,2024-04-09,6.02,4.17,1000,76,2,3.83,0.1,0.75,3,1,0,100.0,100.0
user_046,1,2024-01-01,3.87,6.8,3516,54,4,1.2,0.35,0.48,1,1,0,52.5,45.6
user_046,2,2024-01-02,4.89,7.57,1872,59,4,0.43,0.19,0.61,1,1,0,52.1,53.4
user_046,3,2024-01-03,5.64,6.12,1049,76,3,1.88,0.1,0.71,2,1,0,83.3,80.2
user_046,4,2024-01-04,3.07,6.55,3389,35,4,1.45,0.34,0.38,1,1,0,52.0,52.3
user_046,5,2024-01-05,4.13,5.5,5033,53,3,2.5,0.5,0.52,2,1,0,75.5,77.6
user_046,6,2024-01-06,6.31,5.57,3900,79,3,2.43,0.39,0.79,2,0,0,85.7,89.7
user_046,7,2024-01-07,4.41,6.67,3783,51,4,1.33,0.38,0.55,1,0,0,55.4,58.1
user_046,8,2024-01-08,3.13,5.55,1000,35,3,2.45,0.1,0.39,2,1,0,79.0,83.1
user_046,9,2024-01-09,5.38,5.68,2769,70,3,2.32,0.28,0.67,2,1,0,83.2,79.2
user_046,10,2024-01-10,2.73,7.53,6204,40,5,0.47,0.62,0.34,0,1,0,23.2,19.2
user_046,11,2024-01-11,3.99,4.92,5932,58,3,3.08,0.59,0.5,2,1,0,78.9,74.9
user_046,12,2024-01-12,5.81,4.82,4097,86,2,3.18,0.41,0.73,3,1,0,100.0,96.3
user_046,13,2024-01-13,5.33,5.05,1000,63,2,2.95,0.1,0.67,3,0,0,100.0,98.2
user_046,14,2024-01-14,6.14,6.04,3077,75,3,1.96,0.31,0.77,2,0,0,82.0,80.5
user_046,15,2024-01-15,2.76,5.98,4212,39,4,2.02,0.42,0.34,1,1,0,54.8,53.1
user_046,16,2024-01-16,3.48,7.14,3870,35,4,0.86,0.39,0.44,1,1,0,46.8,48.5
user_046,17,2024-01-17,4.19,6.71,5403,63,4,1.29,0.54,0.52,1,1,0,50.9,51.0
user_046,18,2024-01-18,6.74,4.94,1435,104,2,3.06,0.14,0.84,3,1,0,100.0,100.0
user_046,19,2024-01-19,4.78,6.45,6336,56,4,1.55,0.63,0.6,1,1,0,54.0,58.0
user_046,20,2024-01-20,6.78,4.99,3601,94,2,3.01,0.36,0.85,3,0,0,100.0,98.2
user_046,21,2024-01-21,3.11,6.04,6311,51,4,1.96,0.63,0.39,1,0,0,51.4,50.7
user_046,22,2024-01-22,4.85,6.98,4092,60,4,1.02,0.41,0.61,1,1,0,53.5,54.8
user_046,23,2024-01-23,4.46,6.88,5648,48,4,1.12,0.56,0.56,1,1,0,49.7,48.2
user_046,24,2024-01-24,1.59,7.65,5712,26,5,0.35,0.57,0.2,0,1,0,18.4,14.0
user_046,25,2024-01-25,5.55,5.3,4717,78,3,2.7,0.47,0.69,2,1,0,83.8,83.2
user_046,26,2024-01-26,3.55,6.19,7058,49,4,1.81,0.71,0.44,1,1,0,50.1,46.3
user_046,27,2024-01-27,4.91,6.39,5388,62,4,1.61,0.54,0.61,1,0,0,57.0,55.4
user_046,28,2024-01-28,5.4,6.79,1000,80,3,1.21,0.1,0.67,2,0,0,75.7,74.3
user_046,29,2024-01-29,3.48,8.06,4419,56,5,0.0,0.44,0.44,0,1,0,25.1,27.2
user_046,30,2024-01-30,2.46,5.62,6969,23,4,2.38,0.7,0.31,1,1,0,51.7,46.7
user_046,31,2024-01-31,5.1,5.54,2247,91,3,2.46,0.22,0.64,2,1,0,84.5,79.6
user_046,32,2024-02-01,2.36,6.61,5123,24,4,1.39,0.51,0.3,1,1,0,45.1,41.6
user_046,33,2024-02-02,5.68,6.29,4285,78,3,1.71,0.43,0.71,2,1,0,75.3,76.1
user_046,34,2024-02-03,6.49,5.21,3143,97,2,2.79,0.31,0.81,3,0,0,100.0,100.0
user_046,35,2024-02-04,7.71,5.65,3863,81,2,2.35,0.39,0.96,3,0,1,100.0,100.0
user_046,36,2024-02-05,3.0,6.61,5904,40,4,1.39,0.59,0.38,1,1,0,46.1,46.7
user_046,37,2024-02-06,5.78,5.81,1210,99,3,2.19,0.12,0.72,2,1,0,86.6,88.1
user_046,38,2024-02-07,6.18,6.59,1000,92,3,1.41,0.1,0.77,2,1,0,80.8,77.9
user_046,39,2024-02-08,3.88,6.5,1582,46,3,1.5,0.16,0.49,2,1,0,71.3,77.9
user_046,40,2024-02-09,4.16,6.36,7563,54,4,1.64,0.76,0.52,1,1,0,49.9,49.6
user_046,41,2024-02-10,6.56,5.61,1274,69,2,2.39,0.13,0.82,3,0,0,100.0,97.2
user_046,42,2024-02-11,4.24,6.58,3146,80,4,1.42,0.31,0.53,1,0,0,56.9,53.7
user_046,43,2024-02-12,5.55,6.29,4775,85,3,1.71,0.48,0.69,2,1,0,73.7,67.1
user_046,44,2024-02-13,3.86,6.38,2470,58,3,1.62,0.25,0.48,2,1,0,70.7,75.9
user_046,45,2024-02-14,0.66,6.99,4503,20,5,1.01,0.45,0.08,0,1,0,23.8,22.8
user_046,46,2024-02-15,3.14,7.22,7954,70,5,0.78,0.8,0.39,0,1,0,24.4,22.2
user_046,47,2024-02-16,1.69,7.5,8928,31,5,0.5,0.89,0.21,0,1,0,13.9,18.7
user_046,48,2024-02-17,5.1,5.82,3847,68,3,2.18,0.38,0.64,2,0,0,78.5,80.5
user_046,49,2024-02-18,6.54,6.63,3554,93,3,1.37,0.36,0.82,2,0,0,76.8,79.2
user_046,50,2024-02-19,1.52,7.3,6243,23,5,0.7,0.62,0.19,0,1,0,20.6,20.4
user_046,51,2024-02-20,4.39,6.03,6170,66,4,1.97,0.62,0.55,1,1,0,56.9,57.4
user_046,52,2024-02-21,3.03,7.34,5458,34,4,0.66,0.55,0.38,1,1,0,39.8,39.7
user_046,53,2024-02-22,4.63,6.76,4848,65,4,1.24,0.48,0.58,1,1,0,53.2,56.3
user_046,54,2024-02-23,5.36,6.7,2403,64,3,1.3,0.24,0.67,2,1,0,73.6,72.0
user_046,55,2024-02-24,7.72,5.79,5636,106,3,2.21,0.56,0.96,2,0,1,85.6,84.9
user_046,56,2024-02-25,5.28,6.14,2119,62,3,1.86,0.21,0.66,2,0,0,79.5,81.0
user_046,57,2024-02-26,5.14,7.95,2833,68,4,0.05,0.28,0.64,1,1,0,47.3,45.0
user_046,58,2024-02-27,5.22,6.79,1976,64,3,1.21,0.2,0.65,2,1,0,73.0,75.9
user_046,59,2024-02-28,4.33,6.97,2589,41,4,1.03,0.26,0.54,1,1,0,54.4,51.8
user_046,60,2024-02-29,4.7,7.83,3149,88,4,0.17,0.31,0.59,1,1,0,46.2,48.7
user_046,61,2024-03-01,2.2,7.13,7225,20,5,0.87,0.72,0.27,0,1,0,23.1,25.0
user_046,62,2024-03-02,6.78,6.11,2354,93,3,1.89,0.24,0.85,2,0,0,85.3,84.6
user_046,63,2024-03-03,3.96,6.06,3688,56,3,1.94,0.37,0.5,2,0,0,71.9,70.2
user_046,64,2024-03-04,2.83,7.35,5897,34,5,0.65,0.59,0.35,0,1,0,26.0,27.5
user_046,65,2024-03-05,3.33,6.74,6636,40,4,1.26,0.66,0.42,1,1,0,44.7,41.1
user_046,66,2024-03-06,3.7,5.65,4122,48,3,2.35,0.41,0.46,2,1,0,74.1,66.7
user_046,67,2024-03-07,4.51,6.27,6181,65,4,1.73,0.62,0.56,1,1,0,55.0,57.2
user_046,68,2024-03-08,5.3,6.11,3499,58,3,1.89,0.35,0.66,2,1,0,77.1,80.8
user_046,69,2024-03-09,5.2,5.52,4904,50,3,2.48,0.49,0.65,2,0,0,79.7,78.5
user_046,70,2024-03-10,6.46,5.6,1395,86,2,2.4,0.14,0.81,3,0,0,100.0,94.0
user_046,71,2024-03-11,4.73,6.26,3409,63,3,1.74,0.34,0.59,2,1,0,73.5,73.6
user_046,72,2024-03-12,4.66,6.33,1500,70,3,1.67,0.15,0.58,2,1,0,76.4,77.9
user_046,73,2024-03-13,4.12,7.25,4382,68,4,0.75,0.44,0.51,1,1,0,47.2,51.4
user_046,74,2024-03-14,4.57,5.86,3775,76,3,2.14,0.38,0.57,2,1,0,76.1,71.6
user_046,75,2024-03-15,3.4,6.44,3272,56,4,1.56,0.33,0.43,1,1,0,54.7,55.8
user_046,76,2024-03-16,4.52,6.82,3762,54,4,1.18,0.38,0.56,1,0,0,54.3,52.2
user_046,77,2024-03-17,5.89,6.71,2207,87,3,1.29,0.22,0.74,2,0,0,76.1,80.8
user_046,78,2024-03-18,2.36,7.19,7052,32,5,0.81,0.71,0.3,0,1,0,23.5,27.2
user_046,79,2024-03-19,6.51,6.14,2232,100,3,1.86,0.22,0.81,2,1,0,84.2,86.7
user_046,80,2024-03-20,0.85,7.31,5905,20,5,0.69,0.59,0.11,0,1,0,18.5,17.9
user_046,81,2024-03-21,3.77,5.98,5893,69,4,2.02,0.59,0.47,1,1,0,55.5,52.9
user_046,82,2024-03-22,2.2,6.99,5622,42,5,1.01,0.56,0.27,0,1,0,27.6,23.9
user_046,83,2024-03-23,4.73,4.84,6377,68,3,3.16,0.64,0.59,2,0,0,81.7,80.3
user_046,84,2024-03-24,3.78,5.72,5306,41,3,2.28,0.53,0.47,2,0,0,71.3,71.6
user_046,85,2024-03-25,6.32,5.7,1053,92,2,2.3,0.11,0.79,3,1,0,100.0,96.3
user_046,86,2024-03-26,5.94,7.03,2759,74,3,0.97,0.28,0.74,2,1,0,72.0,70.7
user_046,87,2024-03-27,3.52,6.92,6619,38,4,1.08,0.66,0.44,1,1,0,43.7,46.7
user_046,88,2024-03-28,4.61,6.02,2025,65,3,1.98,0.2,0.58,2,1,0,78.2,75.0
user_046,89,2024-03-29,5.1,5.46,4626,70,3,2.54,0.46,0.64,2,1,0,80.5,78.8
user_046,90,2024-03-30,5.25,6.97,1390,69,3,1.03,0.14,0.66,2,0,0,72.5,70.3
user_046,91,2024-03-31,5.33,5.72,1000,64,3,2.28,0.1,0.67,2,0,0,86.1,91.1
user_046,92,2024-04-01,4.17,6.63,3784,57,4,1.37,0.38,0.52,1,1,0,54.8,53.5
user_046,93,2024-04-02,4.5,6.47,1949,65,3,1.53,0.19,0.56,2,1,0,73.4,66.0
user_046,94,2024-04-03,4.37,5.45,3979,49,3,2.55,0.4,0.55,2,1,0,79.0,79.0
user_046,95,2024-04-04,4.57,7.44,1240,73,4,0.56,0.12,0.57,1,1,0,53.4,53.8
user_046,96,2024-04-05,3.33,7.23,4454,53,4,0.77,0.45,0.42,1,1,0,44.2,41.2
user_046,97,2024-04-06,4.61,7.03,6655,64,4,0.97,0.67,0.58,1,0,0,46.8,38.4
user_046,98,2024-04-07,5.13,6.27,3198,75,3,1.73,0.32,0.64,2,0,0,75.5,74.0
user_046,99,2024-04-08,4.88,5.49,6021,83,3,2.51,0.6,0.61,2,1,0,76.6,73.8
user_046,100,2024-04-09,2.78,7.12,3130,33,4,0.88,0.31,0.35,1,1,0,45.6,48.9
user_047,1,2024-01-01,7.02,5.68,1000,116,2,2.32,0.1,0.88,3,1,1,100.0,99.1
user_047,2,2024-01-02,4.51,5.44,1000,40,3,2.56,0.1,0.56,2,1,0,85.6,85.3
user_047,3,2024-01-03,3.75,6.4,5406,56,4,1.6,0.54,0.47,1,1,0,52.2,52.3
user_047,4,2024-01-04,3.76,6.77,7126,66,4,1.23,0.71,0.47,1,1,0,45.2,41.2
user_047,5,2024-01-05,5.52,5.54,1677,77,3,2.46,0.17,0.69,2,1,0,87.4,93.9
user_047,6,2024-01-06,7.24,4.99,1724,88,2,3.01,0.17,0.91,3,0,1,100.0,97.9
user_047,7,2024-01-07,8.3,5.17,4233,118,2,2.83,0.42,1.04,3,0,1,100.0,96.3
user_047,8,2024-01-08,3.71,6.89,1785,40,4,1.11,0.18,0.46,1,1,0,54.4,52.9
user_047,9,2024-01-09,6.81,5.15,1000,107,2,2.85,0.1,0.85,3,1,0,100.0,100.0
user_047,10,2024-01-10,7.61,6.16,2834,99,2,1.84,0.28,0.95,3,1,1,99.2,100.0
user_047,11,2024-01-11,7.07,6.65,1616,94,3,1.35,0.16,0.88,2,1,1,82.6,79.9
user_047,12,2024-01-12,6.79,4.95,1698,86,2,3.05,0.17,0.85,3,1,0,100.0,99.5
user_047,13,2024-01-13,7.64,5.39,2238,93,2,2.61,0.22,0.96,3,0,1,100.0,99.7
user_047,14,2024-01-14,6.55,4.79,1000,82,2,3.21,0.1,0.82,3,0,0,100.0,100.0
user_047,15,2024-01-15,6.09,6.2,2582,86,3,1.8,0.26,0.76,2,1,0,81.2,81.4
user_047,16,2024-01-16,6.42,4.03,1654,93,2,3.97,0.17,0.8,3,1,0,100.0,100.0
user_047,17,2024-01-17,4.28,5.24,1000,46,3,2.76,0.1,0.53,2,1,0,86.7,86.3
user_047,18,2024-01-18,4.74,5.41,2977,72,3,2.59,0.3,0.59,2,1,0,83.0,83.0
user_047,19,2024-01-19,5.65,5.99,1000,80,3,2.01,0.1,0.71,2,1,0,84.7,84.5
user_047,20,2024-01-20,7.11,4.93,1000,103,2,3.07,0.1,0.89,3,0,1,100.0,100.0
user_047,21,2024-01-21,5.08,6.24,4891,58,3,1.76,0.49,0.64,2,0,0,72.1,71.6
user_047,22,2024-01-22,5.94,7.03,6008,70,4,0.97,0.6,0.74,1,1,0,53.4,52.5
user_047,23,2024-01-23,5.85,6.04,2522,72,3,1.96,0.25,0.73,2,1,0,82.0,79.0
user_047,24,2024-01-24,3.76,4.76,1000,64,3,3.24,0.1,0.47,2,1,0,89.5,91.6
user_047,25,2024-01-25,6.28,5.39,1789,85,2,2.61,0.18,0.78,3,1,0,100.0,95.2
user_047,26,2024-01-26,6.39,6.11,1000,77,3,1.89,0.1,0.8,2,1,0,86.4,87.5
user_047,27,2024-01-27,7.53,5.75,3534,94,2,2.25,0.35,0.94,3,0,1,100.0,99.8
user_047,28,2024-01-28,5.91,4.99,1345,97,2,3.01,0.13,0.74,3,0,0,100.0,100.0
user_047,29,2024-01-29,5.52,4.22,3098,81,2,3.78,0.31,0.69,3,1,0,100.0,97.2
user_047,30,2024-01-30,6.61,4.79,3120,94,2,3.21,0.31,0.83,3,1,0,100.0,95.6
user_047,31,2024-01-31,5.18,5.92,3172,82,3,2.08,0.32,0.65,2,1,0,79.2,82.6
user_047,32,2024-02-01,5.33,6.17,5423,64,3,1.83,0.54,0.67,2,1,0,72.7,70.9
user_047,33,2024-02-02,3.63,5.77,4089,29,3,2.23,0.41,0.45,2,1,0,72.7,74.0
user_047,34,2024-02-03,6.55,5.43,1000,90,2,2.57,0.1,0.82,3,0,0,100.0,100.0
user_047,35,2024-02-04,6.63,3.91,3799,98,2,4.09,0.38,0.83,3,0,0,100.0,100.0
user_047,36,2024-02-05,6.3,5.6,4809,95,3,2.4,0.48,0.79,2,1,0,83.6,82.2
user_047,37,2024-02-06,7.4,6.54,2713,107,3,1.46,0.27,0.93,2,1,1,82.8,80.3
user_047,38,2024-02-07,6.44,5.78,1704,97,2,2.22,0.17,0.8,3,1,0,100.0,100.0
user_047,39,2024-02-08,6.27,6.27,1000,77,3,1.73,0.1,0.78,2,1,0,84.4,81.6
user_047,40,2024-02-09,7.94,5.57,2006,122,2,2.43,0.2,0.99,3,1,1,100.0,96.9
user_047,41,2024-02-10,4.67,5.9,4606,63,3,2.1,0.46,0.58,2,0,0,74.4,70.3
user_047,42,2024-02-11,6.03,4.78,1000,72,2,3.22,0.1,0.75,3,0,0,100.0,100.0
user_047,43,2024-02-12,4.96,6.32,1030,71,3,1.68,0.1,0.62,2,1,0,78.6,78.5
user_047,44,2024-02-13,6.09,5.97,3154,93,3,2.03,0.32,0.76,2,1,0,82.4,84.0
user_047,45,2024-02-14,5.97,5.15,3609,76,2,2.85,0.36,0.75,3,1,0,100.0,99.1
user_047,46,2024-02-15,4.58,5.35,2481,61,3,2.65,0.25,0.57,2,1,0,83.8,81.4
user_047,47,2024-02-16,5.64,5.81,1329,101,3,2.19,0.13,0.71,2,1,0,85.8,86.8
user_047,48,2024-02-17,7.26,4.83,1427,103,2,3.17,0.14,0.91,3,0,1,100.0,100.0
user_047,49,2024-02-18,8.82,3.72,1000,130,1,4.28,0.1,1.1,4,0,1,100.0,97.3
user_047,50,2024-02-19,3.76,5.81,5506,43,4,2.19,0.55,0.47,1,1,0,57.9,56.8
user_047,51,2024-02-20,6.12,5.18,1182,79,2,2.82,0.12,0.76,3,1,0,100.0,98.3
user_047,52,2024-02-21,4.22,5.88,5221,74,3,2.12,0.52,0.53,2,1,0,71.6,75.4
user_047,53,2024-02-22,5.78,6.83,6358,82,4,1.17,0.64,0.72,1,1,0,54.1,51.1
user_047,54,2024-02-23,7.19,4.47,1000,79,2,3.53,0.1,0.9,3,1,1,100.0,100.0
user_047,55,2024-02-24,4.34,6.73,6480,77,4,1.27,0.65,0.54,1,0,0,49.1,45.3
user_047,56,2024-02-25,4.88,5.45,4426,80,3,2.55,0.44,0.61,2,0,0,80.2,82.2
user_047,57,2024-02-26,6.25,7.21,1024,79,3,0.79,0.1,0.78,2,1,0,74.9,71.3
